"ID"|"Group"|"No"|"Title"|"Image"|"Download_lbl"|"Download_lnk"
45|"tab1"|"61"|"Landslide Mapping in Austria. This study presents and discusses landslide inventories, susceptibility and hazard maps and databases available in Austria. Schweigl, J., Hervás, J., 2009. Landslide Mapping in Austria. JRC Scientific and Technical Report EUR 23785 EN, Office for Official Publications of the European Communities, Luxembourg, 61 pp. ISBN 978-92-79-11776-3. Download report: (Size: 26 MB) Preview FrontPage : Last Update: 07/04/2009"|"/ESDB_Archive/eusoils_docs/images/small/EUR23785EN.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23785EN.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23785EN.pdf"
46|"tab1"|"60"|"Review of existing information on the interrelations between soil and climate change (CLIMSOIL) Climate change poses a number of threats to soils in Europe. As a follow-up to the high-level June 2008 conference on soil and climate change a group of European scientists were asked by the Commission to assess the contribution soils can make to climate change mitigation and the effect of climate change on soil productivity and organic matter depletion. The objective of the CLIMSOIL study is to provide a more complete understanding of the link between soil under different land uses and climate change through a comprehensive literature review and expert contributions. The CLIMSOIL report (December 2008): Full CLIMSOIL Report Key Messages & Executive Summary Table of Contents Press release on the report on existing information between soil and climate change (March 2009)"|""|"conference;download;Full CLIMSOIL Report;Key Messages & Executive Summary;Table of Contents;Press release on the report on existing information between soil and climate change"|"http://ec.europa.eu/environment/soil/conf_en.htm;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/climsoil_report_dec_2008.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/climsoil_report_dec_2008.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/climsoil_key_messages.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/climsoil_toc.pdf;http://europa.eu/rapid/pressReleasesAction.do?reference=IP/09/353&type=HTML&aged=0&language=EN&guiLanguage=en"
47|"tab1"|"59"|"Addressing soil degradation in EU agriculture: relevant processes, practices and policies. Agriculture occupies a substantial proportion of the European land, and consequently plays an important role in maintaining natural resources and cultural landscapes, a precondition for other human activities in rural areas. Unsustainable farming practices and land use, including mismanaged intensification as well as land abandonment, have an adverse impact on natural resources. Having recognised the environmental challenges of agricultural land use, the European Parliament requested the European Commission in 2007 to carry out a pilot project on 'Sustainable Agriculture and Soil Conservation through simplified cultivation techniques' (SoCo). The project originated from a close cooperation between the Directorate-General for Agriculture and Rural Development (DG AGRI) and the Joint Research Centre (JRC). It was implemented by the Institute for Prospective Technological Studies (IPTS) and the Institute for Environment and Sustainability (IES). Report on the project 'Sustainable Agriculture and Soil Conservation (SoCo)'.Authors: SoCo Project Team, Editors: Geertrui Louwagie, Stephan Hubertus Gay, Alison Burrell. EUR 23767 EN, ISSN 1018-5593, Luxembourg: Office for Official Publications of the European Communities, 2009. Download report: (Size: 4 MB) , Download the Annex (14 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR23767.JPG"|"download;Annex;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23767.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/Eur23767_Annex.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23767.pdf"
48|"tab1"|"58"|"Soil Biodiversity What is biodiversity? Biodiversity has different meanings depending on the situation being discussed and the target audience. For example, the Oxford English Dictionary defines biodiversity as being. The variety of plant and animal life in the world or in a particular habitat. This is definition is clearly sufficient for non-specialists. However, when looking more specifically at biodiversity, it becomes evident that thought needs to be given to other groups such as fungi, bacteria and archea. As soil is such as diverse system when considered biologically (as well as physically or chemically) it is necessary to include all taxonomic groups. Therefore, throughout this booklet, when referring to soil biodiversity it will be in reference to the variety of all living organisms found within the soil system. Ciro Gardi and Simon Jeffery EUR23759EN, ISBN 978-92-79-11289-8, ISSN 1018-5593, DOI 10.2788/7831 , Luxembourg: Office for Official Publications of the European Communities, 2009. Download report: (Size: 4 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR23759.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23759.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23759.pdf"
49|"tab1"|"57"|"Bioindicatori per valutare la qualità dei suoli di alcuni parchi della città di Roma Il presente studio è stato effettuato alfine di stimare parte della qualità ambientale in alcuni parchi della città di Roma. Per tale indagine sono stati utilizzati muschi, suoli superficiali raccolti nei parchi di Villa Borghese, Villa Ada e Villa Doria Pamphili. Queste aree sono state scelte perché adiacenti a strade ad alto traffico veicolare. Complessivamente sono state approntate 11 stazioni di prelievo. R. M. Cenci, D. Dabergami, E. Beccaloni, G. Ziemacki, A. Benedetti, L. Pompili, A. S. Mellina, M. Bianchi EUR 23567 IT, Catalogue number LB-NA-23567-IT-C, ISSN 1018-5593, ISBN: 978-92-79-10648-4 Luxembourg: Office for Official Publications of the European Communities , 2008. Download report: (Size: 1 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR23567IT.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23567IT.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23567IT.pdf"
50|"tab1"|"56"|"Threats to Soil Quality in Europe The special session during EUROSOIL 2008 dedicated to the threats to soil quality in Europe has allowed for an indepth analysis of the status of research in this are and the identification of still existing research gaps for future action. The full coverage of the threats identified within the Soil Thematic Strategy will allow to further support the on-going process towards better soil protection in Europe. Gergely Tóth, Luca Montanarella and Ezio Rusco (eds.) EUR 23438 EN, ISBN 978-92-79-09529-0, ISSN 1018-5593, DOI 10.2788/8647 . Luxembourg: Office for Official Publications of the European Communities , 2008. Download report: (Size: 8MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR23438.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23438.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23438.PDF"
51|"tab1"|"55"|"Soils of the European Union This report is based on the information contained in the European Soil Database, the result of more than ten years of fruitful effort and collaboration between the European Commission’s Joint Research Centre in Ispra, Italy, and Europe’s leading soil science institutions. The current report overviews soils of the European Union classified in a new standard which is the World Reference Base for Soil Resources (WRB; FAO 1998). This system originates from the approach of the FAO to correlate soil resources globally. The advantage of using the system of the FAO is that the soil resources of the European Union are integrated into the world-wide context. Gergely Tóth, Luca Montanarella, Vladimir Stolbovoy, Ferenc Máté, Katalin Bódis, Arwyn Jones, Panos Panagos and Marc Van Liedekerke (eds.). EUR 23439 EN, ISBN 978-92-79-09530-6, ISSN 1018-5593, DOI 10.2788/87029 . Luxembourg: Office for Official Publications of the European Communities , 2008. Download report: (Size: 4MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR23439.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23439.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23439.PDF"
52|"tab1"|"54"|"Soil geography and geostatistics (Concepts and Applications) Geostatistics, which can be defined as the tools for studying and predicting the spatial structure of georeferenced variables, have been mainly used in soil science during the past two decades. Since now, hundreds of geostatistical papers have been published on soil science issues (see bibliography ibid., this volume).The use of geostatistical tools in soil science is diverse and extensive. It can be for studying and predicting soil contamination in industrial areas, for building agrochemical maps at the field level, or even to map physical and chemical soil properties for a global extent. The users of the output maps are going from soil scientists to environmental modelers. Krasilnikov, P., Carré, F. & Montanarella, L. (eds.). EUR 23290 EN, Catalogue number: LB-NA-23290-EN-C, ISBN 978-92-79-08720-2, ISSN 1018-5593 Luxembourg: Office for Official Publications of the European Communities , 2008. Download report: (Size: 5 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR23290.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23290.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23290.PDF"
53|"tab1"|"53"|"Environmental impact study of the project for the enlargement of the Landfill of Poiatica (Reggio Emilia, ITALY) This study was developed to obtain the approval by the Province of Reggio Emilia for the enlargement of the landfill of Poiatica (Reggio Emilia). It was prepared on the basis of the Guidelines produced by the Emilia - Romagna Region to assess the impact of a landfill on the environment. The study includes five chapters: programme framework, project framework, synergistic anthropic factors independent from the project, baseline conditions of the environment, environmental impact of the project and alternatives. Cenci, R. et Al.(2002) Studio di impatto ambientale relativoal progetto generale definitivo per l' approvazione dell' ampliamento della discarica di I Categoria di R.S.U. et R.S.A. DI Poiatica di Carpineti per 1.000.000 mc Dda realizzarsi in lotti successivi in relazione alle indicazioni della pianificazione. EUR 20426 IT. European Communities, Ispra (2002). 812 pp. Download report: (Size: 150 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR20426IT.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR20426IT.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR20426IT.PDF"
54|"tab1"|"52"|"Extreme Temperatures and Precipitation in Europe: Analysis of a High-Resolution Climate Change Scenario Future climate change is generally believed to lead to an increase in climate variability and in the frequency and intensity of extreme events. In this report we analyse the changes in variability and extremes in temperature and precipitation in Europe by the end of this century, based on high-resolution (12 km) simulations of the regional climate model HIRHAM Danker, R. And R. Hiederer (2008) Extreme Temperatures and Precipitation in Europe: Analysis of a High-Resolution Climate Change Scenario. EUR 23291 EN. Office for Official Publications of the European Communities Luxembourg. 66 pp. ISSN 1018-5593 Download report: (Size: 8.3 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR_23291.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR_23291.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR_23291.PDF"
55|"tab1"|"51"|"Landscape and Mitigation Factors in Aquatic Ecological Risk Assessment Holmes, A. Huber, F. de Jong, M. Liess, S. Loutseti, N. Mackay, W-M. Maier, S. Maund, C., Pais, W. Reinert, M. Russell, T. Schad, R. Stadler, M. Streloke, M. Styczen, J. van de Zande (2007) Landscape and Mitigation Factors in Aquatic Ecological Risk Assessment. Download Volume I: (Size: 3.2 MB) - Extended Summary and Recommendations. Final Report of the FOCUS Working Group on Landscape and Mitigation Factors in Ecological Risk Assessment. EC Document Reference SANCO/10422/2005 v2.0. 169 pp. Brown, C., A. Alix, J-L Alonso-Prados, D. Auteri, J-J Gril, R. Hiederer, C. Holmes, A. Huber, F. de Jong, M. Liess, S. Loutseti, N. Mackay, W-M. Maier, S. Maund, C., Pais, W. Reinert, M. Russell, T. Schad, R. Stadler, M. Streloke, M. Styczen, J. van de Zande (2007) Landscape and Mitigation Factors in Aquatic Ecological Risk Assessment. Download Volume II: (size 4.5 MB) - Detailed Technical Reviews. Final Report of the FOCUS Working Group on Landscape and Mitigation Factors in Ecological Risk Assessment. EC Document Reference SANCO/10422/2005 v2.0. 436 pp."|"/ESDB_Archive/eusoils_docs/images/small/Focus.JPG"|"download;Extended Summary and Recommendations. Final Report of the FOCUS Working Group on Landscape and Mitigation Factors in Ecological Risk Assessment.;download;Detailed Technical Reviews. Final Report of the FOCUS Working Group on Landscape and Mitigation Factors in Ecological Risk Assessment"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/FOCUS_Vol1.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/FOCUS_Vol1.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/FOCUS_Vol2.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/FOCUS_Vol2.pdf"
56|"tab1"|"50"|"Guidelines for the use of native mosses, transplanted mosses and soils in assessing organic and inorganic contaminant fallout These guidelines on the use of mosses are of strategic importance in that they make it possible to harmonize the indications obtained from differing environments in terms of extent and, thereby, to compare them with results obtained using other methods. Cenci, R. (2008). European Commission, Joint Research Centre, Ispra, EUR 23292-EN, 33 pp. ISBN: 978-92-79-08719-6, ISSN: 1018-5593 Key words: mosses, soils, dioxins, heavy metals, radioisotopes. Download report: (Size: 2.2 MB) Preview FrontPage : Linee guida per l' utilizzo di muschi indigeni, muschi trapiantati e suoli per valutare le ricadute di contaminanti organici e inorganici. Scaricare il documento: (Taglia: 2.2 MB)"|"/ESDB_Archive/eusoils_docs/images/small/EUR23292en.JPG"|"download;download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23292EN.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23292EN.PDF;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23292IT.pdf"
57|"tab1"|"49"|"Derivation methods of soil screening values in Europe. A review and evaluation of national procedures towards harmonisation Soil Screening Values (SVs) are quality standards that are used to regulate contaminated sites. Derivation methods of SVs have scientific and political bases; they differ from country to country, and SVs numerical values vary consequently. In relation to the common environmental policies in Europe, this variability has raised concern among both regulators and risk assessors. Carlon, C. (Ed.) (2007). Derivation methods of soil screening values in Europe. A review and evaluation of national procedures towards harmonization. European Commission, Joint Research Centre, Ispra, EUR 22805-EN, 306 pp. ISBN: 978-92-79-05238-5, ISSN: 1018-5593 Download report: (Size: 2.2 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22805.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22805.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22805.PDF"
58|"tab1"|"48"|"Background values in European soils and sewage sludges Results of a JRC- coordinated study on background values B. M. Gawlik and G. Bidoglio(2006) EUR 22265 EN , European Commission, Ispra, Italy, ISBN 92-79-02120-6 , ISSN 1018-5593 Part I - Evaluation of the relevance of organic micro-pollutants in sewage sludge (R. Leschber). Download Part I: (Size: 0.5 MB) Part II - Contents of trace elements and organic matter in European soils (J. Utermann, O. Düwel, I. Nagel). Download Part II: (Size: 7.5 MB) Part III - Conclusions, comments and recommendations (B. M. Gawlik , G. Bidoglio) Download Part III: (Size: 0.4 MB)"|"/ESDB_Archive/eusoils_docs/Images/small/EUR22265.JPG"|"download;download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/eur22265_1.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/eur22265_2.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/eur22265_3.pdf"
59|"tab1"|"47"|"Risk Mapping of Landslides in New Member States Every year landslide activity causes significant economic loss as well as loss of human life. In the view of PECO country experts , landslides represent a high risk in Romania, a medium risk in Bulgaria, the Czech Republic, Slovakia and Slovenia, and a low risk in Cyprus, Estonia, Hungary, Lithuania and Poland. Author(s): Róbert Jelínek, Javier Hervás and Maureen Wood, 2007. Risk Mapping of Landslides in New Member States. EUR 22950 EN, European Commission, Ispra, Italy, 38pp. ISSN 1018-5593 Download report: (Size: 2.2 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22950.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22950.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22950.PDF"
60|"tab1"|"46"|"Carbon Sink Enhancement in Soils of Europe: Data, Modeling, Verification The results on ‘Data and Database Strategy’ of the Integrated Sink Enhancement Assessment (INSEA) project of the 6th Framework Programme are presented. The collection of papers include a wide range of studies carried out in the EU: observation of available data sources on soils; the organic carbon content in the top soil and its validation; field verification of the changes in the soil organic carbon; application of the field-scale model EPIC. Author(s): Eds. Vladimir Stolbovoy, Luca Montanarella and Panos Panagos, 2007. Carbon Sink Enhancement in Soils of Europe: Data, Modeling, Verification. EUR 23037 EN, European Commission, Ispra, Italy, 183pp. ISBN 978-92-79-07691-6 Download report: (Size: 6.4 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR23037.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR23037.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR23037.PDF"
61|"tab1"|"45"|"Lessons Learnt from Landslide Disasters in Europe Landslides are a widespread hazard in many mountainous and hilly regions of Europe. They cause significant economic losses as well as human victims. The socio-economic impact is however difficult to quantify at European scale, mainly because it is usually not considered separately when landslides acompany other natural hazards such as floods or earthquakes. Hervás, J. (Ed.), 2003. Lessons Learnt from Landslide Disasters in Europe. EUR 20558 EN, European Commission, Ispra, Italy, 91 p. Download report: (Size: 4.3 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR20558en.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR20558en.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR20558en.PDF"
62|"tab1"|"44"|"A Practical Guide to Geostatistical Mapping of Environmental Variables Geostatistical mapping can be defined as analytical production of maps by using field observations, auxiliary information and a computer program that calculates values at locations of interest. A Practical Guide to Geostatistical Mapping of Environmental Variables. EUR 22904 EN, Scientific and Technical Research series, Office for Official Publications of the European Communities, Luxembourg, 143 pp. Hengl, T., 2007. Download report: (Size: 8.9 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22904en.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22904en.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22904en.PDF"
63|"tab1"|"43"|"Soil Sampling Protocol to Certify the Changes of Organic Carbon Stock in Mineral Soils of European Union (Version 2) The objective of this report is to introduce a second, updated, version of the Protocol for soil sampling (Stolbovoy et al., 2005) which includes improvements on Technical specification, Location of the sampling sites, Sampling quantity and composition, Sample collection, Data acquisition and accuracy control, Field validation of the AFRSS method. EUR 21576 EN/2 . 57 pp. Office for Official Publications of the European Communities, Luxembourg. Vladimir Stolbovoy, Luca Montanarella, Nicola Filippi, Arwyn Jones, Javier Gallego and Giacomo Grassi Download report: (Size: 2 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR21576_2.JPG"|"Protocol for soil sampling (Stolbovoy et al., 2005);EUR 21576 EN/2;download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/#EUR21576;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR21576_2.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR21576_2.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR21576_2.PDF"
64|"tab1"|"42"|"Environmental Monitoring in contaminated area in Pavia Province, Italy. (Monitoraggio ambientale di un' area contaminate nella Provincia di Pavia) This study has as a scope to identify the extension of the area interested from the heavy metals and diossine and to estimate the level of concentration and their dangerousness. EUR 22762IT. 58 pp. Office for Official Publications of the European Communities, Luxembourg. (2007), ISBN 978-92-79-05652-9. Editors: R.M. Cenci and F. Sena Download report: (Size: 2 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22762IT.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22762IT.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22762IT.PDF"
65|"tab1"|"41"|"Soil Quality and Sustainability Evaluation - An integrated approach to support soil-related policies of the European Union. This report presents an integrated approach of soil quality and sustainability evaluation. Interactions of the soil and land use systems are summarized from the perspective of the implication of soil related policies in the European Union. EUR 22721 EN. 40 pp. Office for Official Publications of the European Communities, Luxembourg. (2007), ISBN 978-92-79-05250-7 Tóth, G., Stolbovoy, V. and Montanarella, L. Download report: (Size: 1 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22721.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22721.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22721.PDF"
66|"tab1"|"41"|"Soil Quality and Sustainability Evaluation - An integrated approach to support soil-related policies of the European Union. This report presents an integrated approach of soil quality and sustainability evaluation. Interactions of the soil and land use systems are summarized from the perspective of the implication of soil related policies in the European Union. EUR 22721 EN. 40 pp. Office for Official Publications of the European Communities, Luxembourg. (2007), ISBN 978-92-79-05250-7 Tóth, G., Stolbovoy, V. and Montanarella, L. Download report: (Size: 1 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22721.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22721.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22721.PDF"
67|"tab1"|"40"|"An Innovative Approach for Updating Soil Information based on Digital Soil Mapping Techniques In this study, we propose a novel innovative approach to address the issues on evaluating the traditional soil maps and updating the existing soil information based on the principles of digital soil mapping. EUR22545, 44pp. Office for Official Publications of the European Communities, Luxembourg (2007). Senthil-Kumar Selvaradjou, Luca Montanarella, Florence Carre, Arwyn Jones, Panos Panagos, Kaliaperumal Ragunath, Ramalingam Kumaraperumal, and Subramanian Natarajan. Download report: (Size: 1.7 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22545.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22545.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22545.PDF"
68|"tab1"|"39"|"Il Suolo della Provincia di Pavia (Volume II) Valutazione della concentrazione di composti organici ed inorganici persistenti attraverso lo sviluppo di una rete di monitoraggio del suolo. This document is the second Volume of the Report ""Il Suolo della Provincia di Pavia Volume I"" (No 33). EUR22132 (Volume II) IT, 86pp. Office for Official Publications of the European Communities, Luxembourg (2007). Roberto M. Cenci and Fabrizio Sena. Download report: (Size: 7.7 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22132_IT2.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22132_IT2.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22132_IT2.PDF"
69|"tab1"|"38"|"Calendar 2007 - Be down to earth: protect the soil of Europe The Land Management and Natural Hazards Unit presents the Calendar for 2007 introducing the World Reference Base for Soil Resources (WRB). Office for Official Publications of the European Communities, Luxembourg (2006). A. Jones, E. Micheli, L. Montanarella, M. Van Liedekerke, P. Panagos Download report: (Size: 13 MB) Preview FrontPage :"|"/utilities/calendar2007/FrontPage.jpg"|"download;download"|"http://eusoils.jrc.ec.europa.eu/utilities/calendar2007/calendar2007.pdf;http://eusoils.jrc.ec.europa.eu/utilities/calendar2007/FrontPage.pdf"
70|"tab1"|"37"|"Distribuzione spaziale delle concentrazioni di metalli pesanti e radio-elementi nei suoli del Sito di Ispra Spatial distribution of heavy metals concentrations and radio active elemnents in Ispra site. EUR 19799 IT, 17pp. Office for Official Publications of the European Communities, Luxembourg (2001). R.M. Cenci, F. Leva, F. D’Alberti, M. Dapiaggi, A. Geronimi e N. Plooy. Download report: (Size: 2.5 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR19799IT.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR19799IT.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR19799IT.PDF"
71|"tab1"|"36"|"Provincia di Varese C.C.R di Ispra: Flussi di ricaduta di metalli pesanti valutati mediante muschi e suoli Varese Province and JRC Ispra: Depositions of heavy metals by means of mosses and soil EUR 22137 IT, 84pp. Office for Official Publications of the European Communities, Luxembourg (2006). R.M Cenci, F. Leva M., Bianchi. Download report: (Size: 4.6 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22137IT.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22137IT.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22137IT.PDF"
72|"tab1"|"35"|"Monitoraggio ambientale antecedente l’entrata in funzione di un termodistruttore Environmental Monitoring before the entrance in function of Power Plants EUR 20674 IT, 257pp. Office for Official Publications of the European Communities, Luxembourg (2003). R.M Cenci, M. Barbiere et al. Download report: (Size: 32.7 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR20674IT.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR20674IT.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR20674IT.PDF"
73|"tab1"|"34"|"Validation of the EU Soil Sampling Protocol to verify the changes of Organic Carbon stock in mineral soil (Piemonte Region, Italy) Soil organic carbon (SOC) is a measure of the total amount of organic compounds or carbon (C) in soil independently of their origin or decomposition. Interest in SOC is common among soil scientists and related practitioners because of its importance for principle physical, chemical and biological soil ecological functions and that SOC is a universal indicator of soil quality. EUR 22339 EN, 46pp. Office for Official Publications of the European Communities, Luxembourg. Stolbovoy Vladimir, Nicola Filippi, Luca Montanarella, Mauro Piazzi, Fabio Petrella, Javier Gallego, Senthil-Kumar Selvaradjou Download report: (Size: 1.9 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22339EN.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22339EN.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22339EN.PDF"
74|"tab1"|"33"|"Il Suolo della Provincia di Pavia The soils in Pavia Province (Italy) EUR 22132 IT, 128pp. Office for Official Publications of the European Communities, Luxembourg. R.M Cenci, G. Lodigiani, L. Musmeci, N. Filippi, F. Bouraoui, Gunther Umlauf and F. Sena Download report: (Size: 52 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22132IT.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22132IT.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22132IT.PDF"
75|"tab1"|"32"|"Bio Bio Project Biodiversity - Bioindication to evaluate Soil Health. EUR 22245 EN, 134pp. Office for Official Publications of the European Communities, Luxembourg. R.M Cenci and F. Sena Download report: (Size: 7.7 MB) Preview FrontPage :"|"/ESDB_Archive/eusoils_docs/images/small/EUR22245.JPG"|"download;download"|"http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/other/EUR22245.pdf;http://eusoils.jrc.ec.europa.eu/ESDB_Archive/eusoils_docs/Images/EUR22245.PDF"
